label,tweet,,,,,,,,,,,,,,,
0,@Dannymcfly it waaaaaaas peeeeeeeeeeeeeerfect dannnnnny  hahaha love you,,,,,,,,,,,,,,,
0,@rjbishere yes it seems thats all i do ,,,,,,,,,,,,,,,
0,I'm thinking the only thing more bullshit than an eigth grade graduation is that apparently my eyes see different colors ,,,,,,,,,,,,,,,
0,@DinoGoesRawr they were supposed 2 b coming.. thats wat the radio said.. ,,,,,,,,,,,,,,,
0,Still haven't heard anything  Contact me already!,,,,,,,,,,,,,,,
0, grandma wont cut my hari! which is good AND bad. because she wont let me straiten it! so i am stuck with this gross curly mop of hair.,,,,,,,,,,,,,,,
0,@chrisreinhard screenshots? can't give you any other kind of preview - you'd need VPN access  ...ya wanna?,,,,,,,,,,,,,,,
0,@PaulRandal Twitpic = 502 Bad Gateway ,,,,,,,,,,,,,,,
0,i want my phoneee back  gaaah.,,,,,,,,,,,,,,,
0,@handgunsandemos keep an eye out for me. this new one costs $200 ,,,,,,,,,,,,,,,
0,"just had yoga with my mummy..... was good, my boobs suffocated me in our shoulder stand though ",,,,,,,,,,,,,,,
0,@TaoKahn lol. it's magic! PSL is crazy enough without 3 ppl in car and me going the wrong right/left. over and over. u-turn party ,,,,,,,,,,,,,,,
0,way too early ,,,,,,,,,,,,,,,
0,"@xXKittenxXx yea, Im a broke ass and cant make it unfortunately.. ",,,,,,,,,,,,,,,
0,"*Keeping Cook and his family in my prayers.. Gosh, why in the world did that happen?  So unfortunate...",,,,,,,,,,,,,,,
0,"@Akelaa So far, Q and Dr. McCoy have been the most vocal.  Disgusting and gross were the terms they used.  ",,,,,,,,,,,,,,,
0,"is physically exhausted, but must finish the paintin ",,,,,,,,,,,,,,,
0,everyone's in Virginia/Ohio all week. ,,,,,,,,,,,,,,,
0,"I'm mad, I erased all the pics in my camera by mistake! ",,,,,,,,,,,,,,,
0,My #ziggo internet connection did go down again for a minute ,,,,,,,,,,,,,,,
0,@mostazzza Im sorry I've failed you ,,,,,,,,,,,,,,,
0,"@Ms_Cute No i dont know owt, noone tells me anything anymore im an outcast  aww i hope your feeling better and heres a long distance hug x",,,,,,,,,,,,,,,
0,gonna go to the signing party tonight and then geography ,,,,,,,,,,,,,,,
0,at this skatepark in a mall in georgia. this is lame ,,,,,,,,,,,,,,,
0,"@MariaLKanellis I'm very jealous,I live in the country miles away from a beach ",,,,,,,,,,,,,,,
0,"savin CDs for later, not enough time right now ",,,,,,,,,,,,,,,
0,@MissKatieJonas None  i have to pay. How's Miley world going?,,,,,,,,,,,,,,,
0,doh!... you know what i'm talking about ,,,,,,,,,,,,,,,
0,"@Wimbledon it was horrible to watch, poor anne ",,,,,,,,,,,,,,,
0,@mrallenakaneo its 30 away  and i havent gotten any new followers since friday...guess thats what i get for shuttin my damn mouth,,,,,,,,,,,,,,,
0,@jpiasentin  Did you get my retarded message? How has the tangerine been treating you?,,,,,,,,,,,,,,,
0,@JuicyJones oh- I just found out that The Church played at Triple Door last night.  ,,,,,,,,,,,,,,,
0,"martin officially is at his new home. it was so sad. i'll miss you, you big dummy. ",,,,,,,,,,,,,,,
0,@chrisbrogan I will see you at Fuse but I'm working tomorrow  sad to miss all the fun,,,,,,,,,,,,,,,
0,Alarm Clock: 4:04 am: Jesse not found ,,,,,,,,,,,,,,,
0,I'm running out of money ,,,,,,,,,,,,,,,
0,@martinhiggins although i should have done maths to a-level i think  i should be ok though,,,,,,,,,,,,,,,
0,I am so done. ack. ,,,,,,,,,,,,,,,
0,@Sega Can't you have a giveaway for just me? WAAAAAAH!!! ,,,,,,,,,,,,,,,
0,"@kinkyloco Abaaa. Your twittering, and you dint even tell me?  HUHUHU",,,,,,,,,,,,,,,
0,Just seen the fail whale. For the first time in ages. ,,,,,,,,,,,,,,,
0,@SueCSmith I was in the building and came by to see if you were there today. But I couldn't find you! ,,,,,,,,,,,,,,,
0,My phone is gone  Being phoneless is the worst. This temporary one is a piece. Any suggestions on what kind of phone I should buy?!,,,,,,,,,,,,,,,
0,"I'm getting ythe slightlest inkling of a sore throat, and I have ulcers in my mouth  methinks im getting sickly ",,,,,,,,,,,,,,,
0,is bored and lonely...so im playing ghost busters on the wii. i need a life ,,,,,,,,,,,,,,,
0,The old guy tanning in a Speedo has made this park a little less adorable ,,,,,,,,,,,,,,,
0,@Cookleta even let me cheat  lol it was a clean game..wonder at wht thing he's mad at HER for? lol,,,,,,,,,,,,,,,
0,"@TinaSeina75 Nope. No UK tour dates. So unless they add some, JK's contest is the only chance I am going to get. ",,,,,,,,,,,,,,,
0,@ChadMichMurray I think that sounds like an end to the show that helped me get through high school...  not cool. We will miss u,,,,,,,,,,,,,,,
0,"@DeafMuslim oh kewl, what are you gonna go see? Ive been wanting so bad to see Star Trek or some new bollywood movie but im broken ",,,,,,,,,,,,,,,
0,i'm sick isn't that the coolest thing in the world... yay not really! ,,,,,,,,,,,,,,,
0,@neilyc no its definitely not there ,,,,,,,,,,,,,,,
0,My head hurts soo bad  make it go away!,,,,,,,,,,,,,,,
0,"@dark_fairydust i know you,dear.I heard mcr's secrutiy bigworm has samething with u.but his granddad.he said his tweeter ",,,,,,,,,,,,,,,
0,"is going to the orthodontist tomorrow, ugh ",,,,,,,,,,,,,,,
0,Off to the Apple. Need a drink. Getting fed up with revision. ,,,,,,,,,,,,,,,
0,"@suzysmiles Mwah indeed.... @Nuff55 is out for a few hours, so you'll have to put up with my boring company instead.... ",,,,,,,,,,,,,,,
0,goodness. @annuhmango I tried to sleep in but my daddy kept waking me up! ,,,,,,,,,,,,,,,
0,@ludajuice Did it hurt like hell? i gotta get mine out too cause I'm now biting a hole in my cheek.  ,,,,,,,,,,,,,,,
0,I don't enjoy finance work on the weekend. I feel like I just can't catch up with life sometimes. I'm not @ my ma in law's b-day party. ,,,,,,,,,,,,,,,
0,@MadameBink  hoping Bink is OK,,,,,,,,,,,,,,,
0,@kristinarosexxx omgahh does anthony rosano have a myspace twitter or anything ??? i dont really find alot of scenes with him ,,,,,,,,,,,,,,,
0,Just did my english exam. Geography in a hour ,,,,,,,,,,,,,,,
0,I'm up at 2:30 am !!   but my baby is sick and he needed me.,,,,,,,,,,,,,,,
0,"6-30-09 american idol tryouts in LA, not coming to hawaii this time around.  LA is the closest they're gonna get.    time to go to LA, HI.",,,,,,,,,,,,,,,
0,Argh! I have to go to a Public Health and Environmental Resource Protection forum tomorrow. I am dreading the fake &quot;hellos&quot; already. ,,,,,,,,,,,,,,,
0,lean cuisine pizza is not as good as bbq chicken pizza  ,,,,,,,,,,,,,,,
0,@ItGirlSerena Aww ur so lucky!!!!!!. I wish i could go to all of those places to shop! ,,,,,,,,,,,,,,,
0,"Goshhh, chemistry paper 3, honestly I know nothing about chemistry  http://myloc.me/2aXS",,,,,,,,,,,,,,,
0,"@dahifi dang it, I dont even make the top 50, I'm lame ",,,,,,,,,,,,,,,
0,let me be the one who calls you baby all the timee... i still want that birthday gift ,,,,,,,,,,,,,,,
0,@DancnButterfly i am so sorry you are crying ,,,,,,,,,,,,,,,
0,miss abimanyu already ,,,,,,,,,,,,,,,
0,At the airport ,,,,,,,,,,,,,,,
0,@mbspence I am lost. Please help me find a good home. ,,,,,,,,,,,,,,,
0,you never no what your missing until its gone.  at dancee.,,,,,,,,,,,,,,,
0,"It just hit me that I still haven't gotten over the fact, all though its been 3-4 weeks, that he's gone. ",,,,,,,,,,,,,,,
0,"hey twiit, i jst woke up at 10 o'clock and i got headache ",,,,,,,,,,,,,,,
0,I'm on the mobile app @blaqrainbow so I can't block anyone ,,,,,,,,,,,,,,,
0,I just fell addicted to &quot;Mass Effect&quot; but I've no time since I should be learning ,,,,,,,,,,,,,,,
0,"@SuaveWreck lol nah Gshit make it stop, I have on shorts ",,,,,,,,,,,,,,,
0,Holy shit... Washing machine repair man fucked up and now half our house is flooded with 2inches of water. My shoes are soaked.. ,,,,,,,,,,,,,,,
0,@SophieCJFarmer yes miss  lol. u cuddle whore...that I love of course,,,,,,,,,,,,,,,
0,my iPhone has gone so slow and keeps crashing ,,,,,,,,,,,,,,,
0,@boomboxhearts  how come i haven't seen you,,,,,,,,,,,,,,,
0,I don't understand why some people are so darn confusing ,,,,,,,,,,,,,,,
0,"Just reinstalled XAMPP. Too many passwords, keep forgetting them ",,,,,,,,,,,,,,,
0,@MarioSoulTruth Can u do another one? I really would like a call 2. ,,,,,,,,,,,,,,,
0,I just told people I dont know any theorems for maths and apparently thats a big deal. ,,,,,,,,,,,,,,,
0,noo! this is the sad episode of SATC ,,,,,,,,,,,,,,,
0,my feet hurt cause I stood in nettles last night...twice ,,,,,,,,,,,,,,,
0,wishes neighbors wouldn't be loud and obnoxious when its too hot to close the windows ,,,,,,,,,,,,,,,
0,sitting on the couch at my aunt and uncle's house.... extremely bored wishing i was chillin with my friends ,,,,,,,,,,,,,,,
0,"gotta paint the bathroom. I loved my bathroom, but since I'm moving I have to paint over it. ",,,,,,,,,,,,,,,
0,@Mary_Cecilia Hey hun!  I am actually going home for the weekend   When I get back we better hang out! When is training finished?,,,,,,,,,,,,,,,
0,"Not because I want my books pirated, but it's such a pin in the ass to have to repurpose/individualise ever freaking single letter ",,,,,,,,,,,,,,,
0,I am really upset as my grandmother is in the hospital having a stroke. Doctors say it has to play out that it is to late to stop it. ,,,,,,,,,,,,,,,
0,I am so stiff this morning owwww. I tried one pliï¿½ and it hurt ,,,,,,,,,,,,,,,
0,"Feeling yukky, feel like shaving my head, but I'm not as brave as Britney Spears ....... and my ears are too big to suit a no1 ",,,,,,,,,,,,,,,
0,@jonandkate8fan no...divorce is hardly ever good for the children involved ,,,,,,,,,,,,,,,
0,"ugh for a moment i remembered #leverage s2 begins june 15th and was all &quot;yay two weeks!&quot; but then i realized it was JULY, not june. ",,,,,,,,,,,,,,,
0,5 mins unitli have to get up from a warm comfy sofa ,,,,,,,,,,,,,,,
0,Twitterrific shows an ad from Wacom's INTUOS4... remembers me how much I want one  http://twitpic.com/6pw3a,,,,,,,,,,,,,,,
0,"OK, so I load Parallels and migrate settings from VM. C3D license is pooched. ",,,,,,,,,,,,,,,
0,rain or shine defeated by ginebra..tsk! ,,,,,,,,,,,,,,,
0,calling up the client. She is up by 5am and fresh. Too bad I'm never fresh when i get up ,,,,,,,,,,,,,,,
0,never changing ,,,,,,,,,,,,,,,
0,iam like so bored!!!!! ,,,,,,,,,,,,,,,
0,"Milan is annoying, but we expect that but Brandon, he is the poster child of bitchassness. Its 9:30pm. CH:SB gave me a headache. g'knight ",,,,,,,,,,,,,,,
0,Neice is driving me insane. Save me anyone ,,,,,,,,,,,,,,,
0,hittin the sheets. school tmrw  FML,,,,,,,,,,,,,,,
0,Good Morning Twits  Mommy Laurie @boomkack is leaving us this morning  gonna miss her but holdin it down while she's gone :-D,,,,,,,,,,,,,,,
0,Ok so I had to stop following them! Sorry guys  the messages back and forth were driving me and my Twitterberry insane!,,,,,,,,,,,,,,,
0,@epc wish I was there and not bouncing around on this plane ,,,,,,,,,,,,,,,
0,"@felicityfuller Only thing is one of the dogs has a bloody ear, small nick on the ear flap prob caused by rough play with ball earlier ",,,,,,,,,,,,,,,
0,"@natwebb haha yeah, just my friend just did that and i dont wanna seem like im copying her. ",,,,,,,,,,,,,,,
0,@sheamusisfamous I miss you guys loooooads. Come back to me ,,,,,,,,,,,,,,,
0,@ramnathk -- ahem! that doesnt sound nice nice!!! ,,,,,,,,,,,,,,,
0,@joeruiz oh. man i dont recognize those. 6th has changed so much since ive been back ,,,,,,,,,,,,,,,
0,@joincidence agreed - don't know what brawn have done with his strategy - rubens had it in the bag. so frustrating  #f1 #brawngp,,,,,,,,,,,,,,,
0,@BlueInDaUK kermiiiiiiiiit!!  I don't remember the song tho  haha,,,,,,,,,,,,,,,
0,@xxJONASaholicxx ohh thats awesome =] joe doesnt hav his own so sad ,,,,,,,,,,,,,,,
0,"today was SUPER SPECIAL AWSOME! (if you get the joke... you win the game.... oh wait, i just LOST) (it was SSA minus Hawks/Mavs Losing  )",,,,,,,,,,,,,,,
0,@temposhark I feel your sadness. I remember I stupidly left my On A Dance Tip Part Two compliation on top of lampshade and it melted... ,,,,,,,,,,,,,,,
0,"@HeathCastor Very literally.  I want my blood back, who do I complain to?",,,,,,,,,,,,,,,
0,haven't seen him for a few years though ,,,,,,,,,,,,,,,
0,@stephenfry Great to see Gordon Gordon back on Bones.  I loved your air guitar   so is Gordon really hanging up his spurrs?  Hope not ,,,,,,,,,,,,,,,
0,@rvaria You should have taken a moment to know exactly who/what you were insulting;That's the kind of behavior that drags twitter down ,,,,,,,,,,,,,,,
0,haven't been around much..thanks to Kevin Rudd my life is work work and more work...and no overtime pay..the tax stimulus sucks ,,,,,,,,,,,,,,,
0,"@reeses2mommy im very sorry about your grandma, my thoughts and prayers are with you.. ",,,,,,,,,,,,,,,
0,Just went to see &quot;Up&quot;-everyone told me it was so cute-I found it really sad! Some sweet moment-but a lot more tearful ones. ,,,,,,,,,,,,,,,
0,Can't wait for the MTV Movie Awards tomorrow!!!...and also the class sections...bummer  hehe...,,,,,,,,,,,,,,,
0,@susan_adrian  *hugs* and ice cream and ~feel better vibes~ to child! Mommy makes it better.,,,,,,,,,,,,,,,
0,Man bitches in the club fighting ,,,,,,,,,,,,,,,
0,I am SO bugged with the camera repair place  They won't give me my camera back!,,,,,,,,,,,,,,,
0,It's not raining anymore ,,,,,,,,,,,,,,,
0,"mesa court or middle earth? yep that's right, housing FINALLY came out today! and now im stuck with 2 essays ",,,,,,,,,,,,,,,
0,Just left the library &amp; both books I want 2 read r checked out!  POOIE! ,,,,,,,,,,,,,,,
0,I miss TV... stupid DTV conversion.  I'm gonna busy myself with Hulu until I get a new TV.,,,,,,,,,,,,,,,
0,Graphic design is the most difficult task for me ,,,,,,,,,,,,,,,
0,Home after a drunken night out partying!   I hope I don't have a hangover!,,,,,,,,,,,,,,,
0,@azzmonkey thats hillarious but why couldnt i be the blonde  lmfaooooooo make me a login so i can post haaaa ill post some funny shit,,,,,,,,,,,,,,,
0,At least I'm not the only one in the theater alone.....course I'm sure those people are just holding seats ,,,,,,,,,,,,,,,
0,@marta_i_araujo thatÂ´s really bad ,,,,,,,,,,,,,,,
0,"I guess I'll never smile anymore, there's only one thing out there, what would make me happy ",,,,,,,,,,,,,,,
0,@SonnyLovato we were supposed to go masquerading ,,,,,,,,,,,,,,,
0,@nhaines But it is more attractive to see or read spanish language support or something like that an events or I'm wrong??? ,,,,,,,,,,,,,,,
0,Beach is nice. Fried like a lobster ,,,,,,,,,,,,,,,
0,O PLEASE I have been feening 4 them these past few days  I WILL REIMBURSE u the cost SERIOUS KINE I'm on my knees :/,,,,,,,,,,,,,,,
0,Naomi is finally gone....  I will miss her!!,,,,,,,,,,,,,,,
0,@normandlou I get both.  so much fun ,,,,,,,,,,,,,,,
0,My maid just ruined my ipod.. she like.. burned it or something.. it has this ungly looking stain on the screen.. ,,,,,,,,,,,,,,,
0,Had a Wonderful Mother's Day but it makes me REALLY miss my mother! Life is not quite the same without her in it ,,,,,,,,,,,,,,,
0,Damnez-vous freakin goalie on steroids. I didn't make a goal. I am shamed. ,,,,,,,,,,,,,,,
0,@leesemp and I trying to make it home from a week in Ireland.....battling the horrendous JFK / Delta combination ,,,,,,,,,,,,,,,
0,"Good Morning..I am officially a bum! No work, no money ",,,,,,,,,,,,,,,
0,ruff the day man ,,,,,,,,,,,,,,,
0,I've tried for three days in a row to stay up for the entire day in order to sleep early - but I always end up sleeping too early. ,,,,,,,,,,,,,,,
0,@Evelight Shame about your job  have you thought about working for yourself?  there's big money to be paid http://bit.ly/1864ml,,,,,,,,,,,,,,,
0,I only have 2 ,,,,,,,,,,,,,,,
0,"@ThisCenturyJoel Sorry, man. I didn't mean to insult you. @Hollyhalvorsen, that was not nice, I did not get dropped on the head as a baby ",,,,,,,,,,,,,,,
0,I know I wanna keep wishing I was with you but we just gotta stopp ,,,,,,,,,,,,,,,
0,@rudez90 hahaha that definitely won't be happening tonight.... unfortunately! ,,,,,,,,,,,,,,,
0,Teaching yourself the guitar is harder than it looks... ,,,,,,,,,,,,,,,
0,@red0324 Yay! Baking what? I am not allowed to bake here because my Mom says nobody in this house needs baked goods. No cupcakes for me. ,,,,,,,,,,,,,,,
0,is bummed. i accidently glanced @ my ex frm a distance-only 2 see hes looking pretty good. Could he possibily have a date tonight? ,,,,,,,,,,,,,,,
0,Someone take me to new york ,,,,,,,,,,,,,,,
0,@prettyhairs I have a rl? XD Photobucket sucks balls ,,,,,,,,,,,,,,,
0,@jadeycakess same  i can't wait for the next time they play leicester!,,,,,,,,,,,,,,,
0,@andreajohnston I just seen your reply about the Triangle.  It's a kick ass resteraunt in Douglass KS.  Not Douglas Ave.  #greattacos,,,,,,,,,,,,,,,
0,@edwestwicklover :O why is it not working ?  are you sure ur clicking the icon thing then it goes to the yes or no bit :L,,,,,,,,,,,,,,,
0,"spent the whole day editing in Pro Tools...i luvvv this thing and am becoming quite the pro, but it gives me insane headaches. ",,,,,,,,,,,,,,,
0,@Followtheblonde ohhh that's sad  the longest record for having a fish for me was a week,,,,,,,,,,,,,,,
0,@annieliang  I know the feeling... cheer up babe!,,,,,,,,,,,,,,,
0,@AmyKachurak sorry yo!   THROWING UP IS WACK!!,,,,,,,,,,,,,,,
0,i need to go and exercise but i cant be bothered ,,,,,,,,,,,,,,,
0,I bit myy tongue in the samme place twice   Still at the fairr. Yeee!,,,,,,,,,,,,,,,
0,I finally had to use the block feature on twitter today. ,,,,,,,,,,,,,,,
0,"No games in the mail today, not many releases this month, some games are coming out at the end of May, but that's about it ",,,,,,,,,,,,,,,
0,@coolrewards - it took me ages about 30mins ,,,,,,,,,,,,,,,
0,my cats r catching cold &amp; look so sick  poor lil ones!,,,,,,,,,,,,,,,
0,Nursing sore back today ,,,,,,,,,,,,,,,
0,"@XGraceStAcKX aww  its mega boring without u, nobody's online!! D:",,,,,,,,,,,,,,,
0,Took hammock back and got chair (too big). Hanging out with dogs while car is getting fixed. Costs a pretty penny. ,,,,,,,,,,,,,,,
0,"a simple text search took 15 secs....  something needs to be done, sometime",,,,,,,,,,,,,,,
0,@CorbSilverthorn Sorry ,,,,,,,,,,,,,,,
0,@helenemorse why ruined? ,,,,,,,,,,,,,,,
0,@fissijo most likely but right now I'm sick of being 17 ,,,,,,,,,,,,,,,
0,it's hot in here *fans self* ya gurl bout to bounce gotta go to church 2morrow n it's like 1am *smh* will prob stream b/c i'm tired ,,,,,,,,,,,,,,,
0,i am so hungover  spent so much money last night this week is going to be a pure struggle....note to self must stop drinking lol,,,,,,,,,,,,,,,
0,iamkiara__  im so sick  I fell over last night outside coz I was putting something in the bin ,,,,,,,,,,,,,,,
0,Is... sigh... no longer going to Bonnaroo. ,,,,,,,,,,,,,,,
0,"@MathewGendron n'aww mathew  but if requesting kids was prescription, you'd be feeling hella good right now ;)",,,,,,,,,,,,,,,
0,Yesterday two thieves we stole the cell phone ,,,,,,,,,,,,,,,
0,gizmo was okay - he doing a lot of sleeping...more than usual???     shower.,,,,,,,,,,,,,,,
0,"I want a Masi now!!! I gota get one... @lyfeonline I miss my car  lol 200 on the dash, man it was lovely...I was ridn-now I'm hooked... ",,,,,,,,,,,,,,,
0,At my cousins wake ,,,,,,,,,,,,,,,
0,nothing works out the way i want it to  this is not my day... hope that tomorrow will be better.... #bsb,,,,,,,,,,,,,,,
0,@southernbell_69 @abbielicious613 I think Twitter swallowed Abbie's idea to me - I can't find it! ,,,,,,,,,,,,,,,
0,mm not enough tickets wer sold for ozzy tour. this cud effect any planthey may ov had to cum to uk europe.  !!,,,,,,,,,,,,,,,
0,http://bit.ly/qRhS4 &quot;Why make something great when good sells better&quot; is soo true today ,,,,,,,,,,,,,,,
0,Am lost in translation... ,,,,,,,,,,,,,,,
0,argh. 50 shorter than ever. need new glasses by now. ,,,,,,,,,,,,,,,
0,@djhypespokane Done deal. Hope everyone is ok. ,,,,,,,,,,,,,,,
0,"Long night ahead. So much news to write, so little ACTUAL news. Sigh ",,,,,,,,,,,,,,,
0,Stuck at home for another day .... Damn this sickness! ,,,,,,,,,,,,,,,
0,...and my work email ,,,,,,,,,,,,,,,
0,"Hubby just came, we'll have lunch in a while! Hotttt here ",,,,,,,,,,,,,,,
0,Lap 2 and Rahal's already out ,,,,,,,,,,,,,,,
0,Tink..... My first car.... Parents are selling it  how sad.... This thing has been everywhere......  http://mypict.me/2NAI,,,,,,,,,,,,,,,
0,i'm so boredd! listening to music alone ,,,,,,,,,,,,,,,
0,@AngelaCYaws i'm jealous .. i want my carpets cleaned. i wanted to buy a cleaner cor xmas but my bf said no ,,,,,,,,,,,,,,,
0,why am i wide awaaaaaaaaake ,,,,,,,,,,,,,,,
0,"Dear DHL, Please consider revamping your game plan. Charging me 15 X more for shipping the same product to the same location makes me ",,,,,,,,,,,,,,,
0,what a shame! ,,,,,,,,,,,,,,,
0,@martinirwin we tried our best but the government didn't listen i'm afraid ,,,,,,,,,,,,,,,
0,just back from ras al khaimah - now that was hot .... This is just sunny ,,,,,,,,,,,,,,,
0,I do not know what happened but currently ArabCrunch server is down ,,,,,,,,,,,,,,,
0,They didnt know it was my food... Bitches! I cooked it!... Now im starving. ,,,,,,,,,,,,,,,
0,"@sofomofo i had not seen this one ,i think i must have watched the fan made one lol.thats one of the scariest music videos ever.poor kid ",,,,,,,,,,,,,,,
0,@CraigAVP aw im sorry  i know that feeling. It sucks.,,,,,,,,,,,,,,,
0,Still waiting for #iPhone 3.0 argh! ,,,,,,,,,,,,,,,
0,Laying in bed @ 11:52 in the afternoon. I have a headache and my throat feels sore ,,,,,,,,,,,,,,,
0,Headache ,,,,,,,,,,,,,,,
0,Still a got headache  . Getting ready for work,,,,,,,,,,,,,,,
0,@toomuchriff I miss you too!  ,,,,,,,,,,,,,,,
0,@missdoomcookie @noelwalling No doubt!  Where's mine?!    Delicious!,,,,,,,,,,,,,,,
0,@brandonheath Sorry to hear that! ,,,,,,,,,,,,,,,
0,imified not working good  #imbot,,,,,,,,,,,,,,,
0,@diti_X  Why?,,,,,,,,,,,,,,,
0,sitting amongst all my holiday stuff not knowing what to pack and what not too! ,,,,,,,,,,,,,,,
0,@LeBron_Kingdom I know  I know. What more do the Cavs need?! Gahhh lebron with 44 pts and still lost.,,,,,,,,,,,,,,,
0,"Watching my laptop go up in puffs of smoke. I guess it won't boot anylonger   Well, at least it didn't set my house on fire.",,,,,,,,,,,,,,,
0,would rather spend the night squished with four other akhwats on a queen size bed tonight ,,,,,,,,,,,,,,,
0,@Capn_Steve That... that made me sad ,,,,,,,,,,,,,,,
0,@turbomichael  so sad - I'm sure you'll love it though. Good Luck!,,,,,,,,,,,,,,,
0,ms ca -&gt;&gt; i miss my baby  he's in california right about now...sad face.: i miss my baby  he'.. http://tr.im/l00q,,,,,,,,,,,,,,,
0,@Jenna_raee was that a drunk phone call i missed?! my favorite from you ,,,,,,,,,,,,,,,
0,@somethinganna  you kind of suck right now!!  just kidding!!!! lmao,,,,,,,,,,,,,,,
0,Guys and Dolls closed??? Already?? I wanted to see it next week!!! Nooooooooo   ;(,,,,,,,,,,,,,,,
0,"i?C.B+T.H|| Everyone is like, leaving ",,,,,,,,,,,,,,,
0,@Uk_joedan_fan aaah thats good I think I will ventureoutside today too...need to go bank and sort out parking ticket  haha EXCITING STUFF!,,,,,,,,,,,,,,,
0,@cdurham23 I am inclined to agree. ,,,,,,,,,,,,,,,
0,im sad. i want it 2 be summer! well it is only the rest of the week and next but i have FINALS 2! WAAAAAAAAAAAAAAAAAAAAHHHHHHHHHHHH!!!!! ,,,,,,,,,,,,,,,
0,Having arguements about redecorating the clinic~ Daddy has such bad taste ,,,,,,,,,,,,,,,
0,@dougiemcfly @tommcfly Was watching R:A dvd earlier.. we made the dvd i did!  please reply ??  i never get replys ... :'(,,,,,,,,,,,,,,,
0,bonjour le monde. working on some concepts today. past projetct timeline ,,,,,,,,,,,,,,,
0,@amidatti What the hell Meeps I miss you. ,,,,,,,,,,,,,,,
0,"Watched some George Carlin clips. Brilliant observer and very funny, but marinated in cynicism  I wonder if he was happy",,,,,,,,,,,,,,,
0,wishin i could get up late on saturdays ,,,,,,,,,,,,,,,
0,"Had dinner in Delfino. Almost nothing vegan there, pizza contains milk, cooked vegetables contain butter  Had fries and an enormous salad.",,,,,,,,,,,,,,,
0,@blergh i didnt make it either ,,,,,,,,,,,,,,,
0,@mitchinstereo ha ha ha *blushes and giggles* thanks! I'm at work being bored and getting a headache! ,,,,,,,,,,,,,,,
0,@RadioStarGirl You got a 2 hour window? I've never heard of anything shorter than 9. That's still 2 hrs you won't get back though ,,,,,,,,,,,,,,,
0,Loved part 1 of DH but will have to waite for part 2 tomorrow ,,,,,,,,,,,,,,,
0,please don't leave me  /he is 2 important for me...,,,,,,,,,,,,,,,
0,Chicken noodle soup and orange juice... my 2 least favorite things have now become my favorites! Still crazy sick  ugh,,,,,,,,,,,,,,,
0,Food coma interrupted by dog and 3 yr old  #fb,,,,,,,,,,,,,,,
0,awww.. almost everyone's alseep.. ,,,,,,,,,,,,,,,
0,"@Justifiedgirlyy haha, i didnt hear.  touche.",,,,,,,,,,,,,,,
0,@CARISSA__ uuuugh! I strongly dislike PETA.  they are bad! Not good! :[,,,,,,,,,,,,,,,
0,Now I have no SKy until Monday ,,,,,,,,,,,,,,,
0,My hubby left early morning for a business trip and he will be back saturday  and it's hard when your child is sick  pray in Jesus name.,,,,,,,,,,,,,,,
0,Time to revise Bio. Sigh. Sad face. ,,,,,,,,,,,,,,,
0,@Daily_Record A 90% cut would still leave him with a bigger pension pot than most of his exemployees will ever get - i am too generous ,,,,,,,,,,,,,,,
0,"Woke up to the sound of 'Booty Music' playing on my iPod. Hmmm, indicative of what's come? Still don't have an idea where I can watch F1. ",,,,,,,,,,,,,,,
0,@Juilliard RE was the easiest thing ever. Probably the only thing that will be.. Sports Day was meant to be yesterday! But no ,,,,,,,,,,,,,,,
0,*sigh* my game crashed in the last 5% of the boss fight ,,,,,,,,,,,,,,,
0,Another loser: @danisanna I lost the game too  http://tinyurl.com/lg8pb9,,,,,,,,,,,,,,,
0,@JonathanRKnight I am still ill and now i have lost my voice - damn will i ever get better !! ,,,,,,,,,,,,,,,
0,Gah i sliced my finger! ,,,,,,,,,,,,,,,
0,finally watching Jon &amp; Kate! ,,,,,,,,,,,,,,,
0,eeeeek LATE FOR WORK!!!  No breakfast for me .,,,,,,,,,,,,,,,
0,@DouglasAintRike Sorry!! I left right after I twatted that ,,,,,,,,,,,,,,,
0,Can;t get tickets to see Michael McIntyre - sob ,,,,,,,,,,,,,,,
0,I just had a honey tea with a bowl of crunchy nut... then I was sick a bit. ,,,,,,,,,,,,,,,
0,Wishin I was at bday bash .... ,,,,,,,,,,,,,,,
0,I so need to get at least 4 miles in today.This Chicago doom and gloom weather is not motivating at all! ,,,,,,,,,,,,,,,
0,@Stieberbabe ok u r really making me feel bad  i wasnt invited,,,,,,,,,,,,,,,
0,"@photo_ed Sweet Jesus that is cheap! He didn't halve it, his girlfriend did ",,,,,,,,,,,,,,,
0,and we enter minute number 14 on the phone to telstra. I did possibly forget about that $1000 I owed ,,,,,,,,,,,,,,,
0,"my program is so eager to show me I am wrong, that it shows a segfault even before main! HAHA. sorry, guys, I am totally out of jokes! ",,,,,,,,,,,,,,,
0,@ellynet how was wynwood social club elly? i wanted to see oriente ,,,,,,,,,,,,,,,
0,Has too much overtime at work ,,,,,,,,,,,,,,,
0,I don't like monday.. ,,,,,,,,,,,,,,,
0,"@beckie0  I understand how frustrating it is! Sometimes it's good to rant. Glad to have seen your video on Youtube, it was really amazing.",,,,,,,,,,,,,,,
0, leaving for camp in the morning.,,,,,,,,,,,,,,,
0,dropping baby off at MSY  have a good season love!,,,,,,,,,,,,,,,
